ELEM_KOD;TELEP_NEV;JARAS_NEV;MEGYE_NEV;REGIO_NEV;NAGYREGIO_NEV;VALUE;
2526;Alattyán;Jászapáti;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;36;
2410;Dunaszentmiklós;Tatai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;43;
2438;Kisbajom;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;19;
0440;Bekölce;Bélapátfalvai;Heves;Észak-Magyarország;Alföld és Észak;23;
0205;Sávoly;Marcali;Somogy;Dél-Dunántúl;Dunántúl;27;
0269;Sárkeszi;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;31;
0283;Nemeskocs;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;33;
1850;Marcali;Marcali;Somogy;Dél-Dunántúl;Dunántúl;33;
1859;Vaja;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;34;
1868;Penc;Váci;Pest;Pest;Közép-Magyarország;31;
2287;Böde;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;29;
2390;Gyugy;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;29;
2263;Máriahalom;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;37;
2269;Veszprémvarsány;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;31;
2275;Kaszaper;Mezőkovácsházai;Békés;Dél-Alföld;Alföld és Észak;22;
2283;Petőháza;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
2303;Nyáregyháza;Monori;Pest;Pest;Közép-Magyarország;23;
2314;Becsehely;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;27;
2319;Alsónémedi;Gyáli;Pest;Pest;Közép-Magyarország;39;
2327;Budaörs;Budakeszi;Pest;Pest;Közép-Magyarország;66;
2312;Szentgyörgyvár;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;28;
2313;Jásztelek;Jászberényi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;36;
2337;Hidegség;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;42;
2338;Almásháza;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;26;
2321;Téglás;Hajdúhadházi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;30;
2775;Sajóvelezd;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;21;
2705;Békás;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;32;
1774;Zádor;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;27;
3391;Tarjánpuszta;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;46;
3397;Csörnyeföld;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;28;
3415;Kistarcsa;Gödöllői;Pest;Pest;Közép-Magyarország;45;
3420;Kulcs;Dunaújvárosi;Fejér;Közép-Dunántúl;Dunántúl;49;
0291;Balmazújváros;Balmazújvárosi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;28;
0642;Kaposszerdahely;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;37;
0644;Kalocsa;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;38;
0557;Derecske;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;34;
0463;Tüskevár;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;26;
0768;Dombóvár;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;34;
2996;Homorúd;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;37;
2808;Gyöngyöstarján;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;32;
2827;Endrőc;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;22;
2835;Tiszaújváros;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;38;
2905;Tornyosnémeti;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;25;
2859;Pusztaszer;Kisteleki;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;30;
2869;Tiszaigar;Tiszafüredi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;31;
2891;Egerág;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;35;
2844;Nyírgelse;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;27;
2166;Zabar;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;18;
2168;Nagyiván;Tiszafüredi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;30;
2170;Old;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;29;
2172;Zagyvaszántó;Hatvani;Heves;Észak-Magyarország;Alföld és Észak;26;
2173;Kéty;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;27;
2176;Megyaszó;Szerencsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;19;
2181;Varbó;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;28;
1474;Kimle;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
1476;Dunatetétlen;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;38;
1480;Mersevát;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;37;
1484;Nyírbátor;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;31;
1502;Páty;Budakeszi;Pest;Pest;Közép-Magyarország;35;
1506;Nagymizdó;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;47;
1511;Kerkafalva;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;43;
1515;Zsana;Kiskunhalasi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;18;
1516;Bakonszeg;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;31;
2006;Nyársapát;Nagykőrösi;Pest;Pest;Közép-Magyarország;18;
2013;Rábasebes;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;46;
2029;Kiskunfélegyháza;Kiskunfélegyházi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;31;
2070;Mórágy;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;26;
2071;Bedegkér;Tabi;Somogy;Dél-Dunántúl;Dunántúl;23;
2072;Balatonfenyves;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;94;
2015;Dáka;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;25;
0279;Nak;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;31;
0314;Vönöck;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;34;
0254;Sumony;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;21;
0272;Sáregres;Sárbogárdi;Fejér;Közép-Dunántúl;Dunántúl;35;
0306;Zádorfalva;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;12;
0207;Dunaremete;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;46;
0255;Mórichida;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;39;
2361;Kömörő;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;24;
2368;Pátyod;Csengeri;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;29;
2369;Sárbogárd;Sárbogárdi;Fejér;Közép-Dunántúl;Dunántúl;33;
2596;Konyár;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;28;
2546;Esztár;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;30;
2545;Öskü;Várpalotai;Veszprém;Közép-Dunántúl;Dunántúl;28;
2581;Ág;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;17;
2580;Hegymagas;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;92;
2657;Szigetvár;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;29;
2260;Magyarszék;Komlói;Baranya;Dél-Dunántúl;Dunántúl;30;
2169;Drávasztára;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;28;
2211;Szigetújfalu;Ráckevei;Pest;Pest;Közép-Magyarország;33;
2270;Főnyed;Marcali;Somogy;Dél-Dunántúl;Dunántúl;35;
2152;Harkány;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;39;
2161;Kislippó;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;34;
2228;Ófehértó;Baktalórántházai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;27;
2782;Káva;Monori;Pest;Pest;Közép-Magyarország;33;
3337;Miklósi;Tabi;Somogy;Dél-Dunántúl;Dunántúl;40;
3374;Tiszavid;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;23;
3375;Máza;Komlói;Baranya;Dél-Dunántúl;Dunántúl;25;
3437;Kerekharaszt;Hatvani;Heves;Észak-Magyarország;Alföld és Észak;32;
3438;Szorgalmatos;Tiszavasvári;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;30;
1109;Nyírlövő;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;30;
2478;Nagykálló;Nagykállói;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;36;
0150;Ipolyszög;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;19;
0292;Duka;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;46;
0248;Zalacséb;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;31;
0266;Milejszeg;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;31;
0316;Szuhafő;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;27;
0222;Martonfa;Pécsváradi;Baranya;Dél-Dunántúl;Dunántúl;32;
1531;Szakadát;Tamási;Tolna;Dél-Dunántúl;Dunántúl;36;
1532;Szátok;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;15;
3080;Leányfalu;Szentendrei;Pest;Pest;Közép-Magyarország;52;
3106;Szava;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;35;
3193;Illocska;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;23;
3089;Felsőszenterzsébet;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;104;
1732;Taliándörögd;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;27;
1741;Drávafok;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;27;
0554;Zákányszék;Mórahalmi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;18;
0558;Nagycsécs;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;23;
0563;Káptalantóti;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;35;
0566;Ozora;Tamási;Tolna;Dél-Dunántúl;Dunántúl;35;
0570;Pethőhenye;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;40;
0573;Gerjen;Paksi;Tolna;Dél-Dunántúl;Dunántúl;31;
0574;Kőszegdoroszló;Kőszegi;Vas;Nyugat-Dunántúl;Dunántúl;27;
0578;Ladánybene;Kecskeméti;Bács-Kiskun;Dél-Alföld;Alföld és Észak;20;
2351;Porva;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;36;
2320;Siklósbodony;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;24;
2397;Büttös;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;21;
2345;Kővágóörs;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;65;
2377;Pereszteg;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;37;
0904;Szente;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;31;
0872;Győrasszonyfa;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;34;
0873;Bakonycsernye;Móri;Fejér;Közép-Dunántúl;Dunántúl;31;
0909;Kaposfő;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;31;
0789;Halimba;Ajkai;Veszprém;Közép-Dunántúl;Dunántúl;33;
0790;Nyírcsaholy;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;28;
0726;Lepsény;Enyingi;Fejér;Közép-Dunántúl;Dunántúl;31;
0735;Makó;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;38;
0607;Keménfa;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;30;
0612;Dövény;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;16;
0613;Csapi;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;16;
0614;Patalom;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;17;
0616;Nemesapáti;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;26;
0617;Eszteregnye;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;30;
1749;Zselicszentpál;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;31;
2387;Szarvas;Szarvasi;Békés;Dél-Alföld;Alföld és Észak;36;
1624;Kiscsehi;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;30;
1105;Baglad;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;78;
1920;Dúzs;Tamási;Tolna;Dél-Dunántúl;Dunántúl;30;
2959;Almáskamarás;Mezőkovácsházai;Békés;Dél-Alföld;Alföld és Észak;26;
1885;Lókút;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;40;
1433;Arló;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;20;
0509;Viss;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;17;
0511;Csongrád;Csongrádi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;35;
0517;Hajdúszoboszló;Hajdúszoboszlói;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;39;
0534;Tófej;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;32;
0545;Kenézlő;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;21;
0560;Szederkény;Bólyi;Baranya;Dél-Dunántúl;Dunántúl;27;
0564;Szilvásvárad;Bélapátfalvai;Heves;Észak-Magyarország;Alföld és Észak;29;
0568;Mezőkomárom;Enyingi;Fejér;Közép-Dunántúl;Dunántúl;34;
0575;Vécs;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;28;
0152;Somoskőújfalu;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;33;
2561;Méra;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;20;
2564;Sióagárd;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;37;
2565;Kerta;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;31;
2567;Hidvégardó;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;25;
2569;Domaháza;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;16;
2571;Moha;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;34;
2573;Mártély;Hódmezővásárhelyi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;27;
2574;Kány;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;40;
2858;Áta;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;30;
2860;Drávaszabolcs;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;36;
2862;Répceszentgyörgy;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;43;
2865;Szentmártonkáta;Nagykátai;Pest;Pest;Közép-Magyarország;30;
2871;Andocs;Tabi;Somogy;Dél-Dunántúl;Dunántúl;29;
2872;Somogysárd;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;30;
2874;Sellye;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;36;
3260;Somogytúr;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;34;
3264;Kerkateskánd;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;30;
3271;Feketeerdő;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;40;
3279;Barcs;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;31;
3281;Csögle;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;33;
3288;Bükkzsérc;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;25;
3294;Nemesbük;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;32;
3296;Tarnabod;Hevesi;Heves;Észak-Magyarország;Alföld és Észak;21;
2558;Győr;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;38;
2626;Valkonya;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;25;
2575;Pákozd;Gárdonyi;Fejér;Közép-Dunántúl;Dunántúl;38;
2658;Rajka;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;49;
0961;Pári;Tamási;Tolna;Dél-Dunántúl;Dunántúl;26;
0962;Tiszatenyő;Törökszentmiklósi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;34;
1010;Áporka;Ráckevei;Pest;Pest;Közép-Magyarország;37;
0988;Fertőd;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;39;
0925;Nyírtét;Kemecsei;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;38;
0966;Babarcszőlős;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;40;
0967;Nemesrempehollós;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;30;
0968;Cégénydányád;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;30;
0997;Délegyháza;Szigetszentmiklósi;Pest;Pest;Közép-Magyarország;34;
1217;Kardoskút;Orosházi;Békés;Dél-Alföld;Alföld és Észak;32;
1221;Tállya;Szerencsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;25;
1224;Kemenesmagasi;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;35;
1228;Máriakálnok;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;41;
1230;Hédervár;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;37;
1233;Tompaládony;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;41;
2743;Örménykút;Szarvasi;Békés;Dél-Alföld;Alföld és Észak;33;
2768;Kosd;Váci;Pest;Pest;Közép-Magyarország;39;
2773;Dunakiliti;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;38;
2791;Mohora;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;24;
2801;Iszkáz;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;29;
2806;Nyírtass;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;28;
2818;Perbál;Budakeszi;Pest;Pest;Közép-Magyarország;37;
2821;Litka;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;33;
2823;Dabrony;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;31;
3411;Csincse;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;28;
3414;Pilisjászfalu;Pilisvörösvári;Pest;Pest;Közép-Magyarország;42;
3416;Kerepes;Gödöllői;Pest;Pest;Közép-Magyarország;44;
3418;Alsóbogát;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;33;
3419;Kaszó;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;33;
3423;Szántód;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;100;
3424;Algyő;Szegedi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;41;
3425;Pétfürdő;Várpalotai;Veszprém;Közép-Dunántúl;Dunántúl;38;
3426;Zichyújfalu;Gárdonyi;Fejér;Közép-Dunántúl;Dunántúl;28;
0294;Biri;Nagykállói;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;30;
0327;Füzesabony;Füzesabonyi;Heves;Észak-Magyarország;Alföld és Észak;27;
3095;Hegyhátmaróc;Komlói;Baranya;Dél-Dunántúl;Dunántúl;30;
2317;Kunmadaras;Karcagi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;27;
2365;Herend;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;34;
2349;Mány;Bicskei;Fejér;Közép-Dunántúl;Dunántúl;33;
2367;Balástya;Kisteleki;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;20;
2311;Polgár;Hajdúnánási;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;26;
2395;Mohács;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;33;
2288;Kisbajcs;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;38;
2290;Béb;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;31;
2411;Zselickislak;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;25;
2413;Rigyác;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;29;
2414;Verpelét;Egri;Heves;Észak-Magyarország;Alföld és Észak;25;
2419;Fácánkert;Tolnai;Tolna;Dél-Dunántúl;Dunántúl;30;
2420;Sobor;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;33;
2424;Bakonybánk;Kisbéri;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;28;
2431;Csököly;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;27;
2432;Felsőpetény;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;27;
2920;Boba;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;30;
2897;Pusztamiske;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;26;
2837;Apácatorna;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;26;
2885;Kutas;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;29;
2908;Lócs;Kőszegi;Vas;Nyugat-Dunántúl;Dunántúl;50;
1533;Vasegerszeg;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;26;
1477;Nagybörzsöny;Szobi;Pest;Pest;Közép-Magyarország;37;
1549;Basal;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;39;
1550;Bősárkány;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;40;
0593;Karácsond;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;32;
0609;Ellend;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;28;
0531;Borsodnádasd;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;22;
0555;Nemeshany;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;29;
0569;Váckisújfalu;Váci;Pest;Pest;Közép-Magyarország;34;
0621;Hollád;Marcali;Somogy;Dél-Dunántúl;Dunántúl;39;
0611;Füle;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;38;
0533;Csobád;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;24;
3146;Fülöpháza;Kecskeméti;Bács-Kiskun;Dél-Alföld;Alföld és Észak;17;
3188;Répáshuta;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;19;
3125;Pápateszér;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;32;
3100;Bózsva;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;31;
3133;Csabacsűd;Szarvasi;Békés;Dél-Alföld;Alföld és Észak;30;
3403;Szaporca;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;28;
3412;Rudolftelep;Kazincbarcikai;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;24;
2042;Szelevény;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;27;
2819;Szuha;Bátonyterenyei;Nógrád;Észak-Magyarország;Alföld és Észak;23;
1707;Jánd;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;33;
3422;Annavölgy;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;33;
2641;Bakonyszücs;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;37;
2961;Biharugra;Sarkadi;Békés;Dél-Alföld;Alföld és Észak;35;
3143;Husztót;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;37;
3145;Tevel;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;28;
3157;Kevermes;Mezőkovácsházai;Békés;Dél-Alföld;Alföld és Észak;28;
3159;Rédics;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;29;
3163;Iván;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
3171;Sósvertike;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;18;
3175;Milota;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;27;
1563;Tarrós;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;26;
1565;Győrszemere;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;36;
1566;Abaújalpár;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;29;
1568;Jósvafő;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;49;
1572;Mesteri;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;37;
1576;Esztergályhorváti;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;32;
0454;Feked;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;31;
3253;Serényfalva;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;21;
2921;Baj;Tatai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;32;
0289;Söréd;Móri;Fejér;Közép-Dunántúl;Dunántúl;32;
2637;Magyargencs;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;36;
0922;Tokorcs;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;34;
3078;Bodrogkeresztúr;Tokaji;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;34;
3084;Tiszagyulaháza;Hajdúnánási;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;35;
1843;Velemér;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;52;
1849;Garáb;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;104;
1851;Vejti;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;28;
1853;Sajópálfala;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;26;
1857;Acsa;Váci;Pest;Pest;Közép-Magyarország;32;
1858;Túrony;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;36;
1861;Dunakeszi;Dunakeszi;Pest;Pest;Közép-Magyarország;48;
1862;Karancsalja;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;29;
2021;Parádsasvár;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;56;
2024;Heréd;Hatvani;Heves;Észak-Magyarország;Alföld és Észak;33;
2025;Csehbánya;Ajkai;Veszprém;Közép-Dunántúl;Dunántúl;30;
