ELEM_KOD;TELEP_NEV;JARAS_NEV;MEGYE_NEV;REGIO_NEV;NAGYREGIO_NEV;VALUE;
1952;Szőce;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;720;
3046;Tihany;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;505;
3052;Alsóörs;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;418;
3153;Sárszentágota;Sárbogárdi;Fejér;Közép-Dunántúl;Dunántúl;405;
1540;Szulimán;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;536;
1737;Aba;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;350;
1924;Tésa;Szobi;Pest;Pest;Közép-Magyarország;619;
2122;Beszterec;Kemecsei;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;398;
2128;Somogyviszló;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;493;
2692;Ásványráró;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;392;
3392;Mánfa;Komlói;Baranya;Dél-Dunántúl;Dunántúl;429;
3242;Peterd;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;497;
3259;Dénesfa;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;541;
1799;Rábatöttös;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;556;
2186;Darnózseli;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;379;
2565;Kerta;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;441;
2569;Domaháza;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;435;
2737;Balatonberény;Marcali;Somogy;Dél-Dunántúl;Dunántúl;534;
2922;Jánossomorja;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;369;
2678;Várda;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;443;
2688;Kazsok;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;399;
2696;Magyargéc;Szécsényi;Nógrád;Észak-Magyarország;Alföld és Észak;368;
2698;Csővár;Váci;Pest;Pest;Közép-Magyarország;408;
2707;Nagysáp;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;364;
1866;Ózdfalu;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;489;
2056;Újireg;Tamási;Tolna;Dél-Dunántúl;Dunántúl;546;
0397;Baksa;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;368;
0781;Kisbodak;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;512;
1554;Pénzesgyőr;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;457;
2990;Bakonyság;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;1146;
2993;Felcsút;Bicskei;Fejér;Közép-Dunántúl;Dunántúl;382;
3247;Somogybabod;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;551;
2167;Sajókápolna;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;411;
2188;Szeghalom;Szeghalmi;Békés;Dél-Alföld;Alföld és Észak;475;
1874;Szabadhídvég;Enyingi;Fejér;Közép-Dunántúl;Dunántúl;468;
2803;Nekézseny;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;525;
0341;Somogyszil;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;530;
0344;Mezőzombor;Szerencsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;376;
1927;Ziliz;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;366;
2311;Polgár;Hajdúnánási;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;428;
2314;Becsehely;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;394;
2690;Sárisáp;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;406;
2862;Répceszentgyörgy;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;677;
2440;Vékény;Komlói;Baranya;Dél-Dunántúl;Dunántúl;554;
3358;Érsekhalma;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;549;
2687;Nagyfüged;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;421;
2716;Nagypeterd;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;339;
3389;Nagydobsza;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;399;
2900;Nyárád;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;441;
2998;Magosliget;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;283;
3085;Mezőcsokonya;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;384;
1302;Kondorfa;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;596;
1303;Zsurk;Záhonyi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;421;
1688;Horvátzsidány;Kőszegi;Vas;Nyugat-Dunántúl;Dunántúl;407;
1691;Kemeneskápolna;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;607;
1271;Pázmándfalu;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;403;
1466;Pilismarót;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;361;
1647;Balatonújlak;Marcali;Somogy;Dél-Dunántúl;Dunántúl;652;
1652;Nyírvasvári;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;394;
1657;Imola;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;726;
2470;Tekenye;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;575;
2493;Vác;Váci;Pest;Pest;Közép-Magyarország;465;
2517;Magyarbóly;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;425;
3013;Hercegkút;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;394;
0357;Géderlak;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;489;
0550;Somogyaracs;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;479;
2087;Szin;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;302;
2091;Nagyér;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;539;
2145;Szada;Gödöllői;Pest;Pest;Közép-Magyarország;325;
2150;Kálócfa;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;700;
2721;Ostoros;Egri;Heves;Észak-Magyarország;Alföld és Észak;382;
3084;Tiszagyulaháza;Hajdúnánási;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;514;
3088;Répcelak;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;418;
2170;Old;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;459;
2204;Ólmod;Kőszegi;Vas;Nyugat-Dunántúl;Dunántúl;470;
1681;Szedres;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;393;
2886;Sződliget;Váci;Pest;Pest;Közép-Magyarország;357;
0384;Bokor;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;731;
0631;Nagyrév;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;607;
0370;Taktabáj;Tokaji;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;403;
0948;Fertőendréd;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;386;
1334;Gerényes;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;417;
1715;Balatonszepezd;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;484;
2102;Hegyszentmárton;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;451;
2281;Bakonyszentkirály;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;456;
2667;Lengyeltóti;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;422;
2845;Csernely;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;592;
2790;Magyarbánhegyes;Mezőkovácsházai;Békés;Dél-Alföld;Alföld és Észak;543;
1935;Perkáta;Dunaújvárosi;Fejér;Közép-Dunántúl;Dunántúl;389;
1967;Újkér;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;446;
1973;Kemeneshőgyész;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;498;
1981;Kétpó;Mezőtúri;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;472;
1984;Hernádvécse;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;265;
1559;Patosfa;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;591;
1561;Zalkod;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;679;
1580;Nyírbéltek;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;381;
2796;Sorkikápolna;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;558;
2297;Lippó;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;465;
2498;Decs;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;397;
3042;Egyházashollós;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;494;
1593;Gönc;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;469;
1595;Cirák;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;501;
1611;Pellérd;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;322;
1618;Aszód;Aszódi;Pest;Pest;Közép-Magyarország;411;
1231;Andrásfa;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;667;
1269;Sződ;Váci;Pest;Pest;Közép-Magyarország;360;
1309;Zalaszentmárton;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;811;
1856;Zalaszentbalázs;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;412;
1860;Szegerdő;Marcali;Somogy;Dél-Dunántúl;Dunántúl;495;
2243;Kocsola;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;422;
2245;Pécsely;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;405;
2426;Egeraracsa;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;572;
1230;Hédervár;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;373;
1426;Táp;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;401;
1610;Mesztegnyő;Marcali;Somogy;Dél-Dunántúl;Dunántúl;429;
1613;Rakacaszend;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;609;
1620;Záhony;Záhonyi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;442;
1815;Tatabánya;Tatabányai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;475;
3428;Nagykeresztúr;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;435;
2153;Uraiújfalu;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;459;
2154;Múcsony;Kazincbarcikai;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;418;
2903;Mezőszilas;Sárbogárdi;Fejér;Közép-Dunántúl;Dunántúl;414;
3094;Gersekarát;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;513;
0435;Nógrád;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;429;
0437;Lázi;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;447;
0911;Tiszaeszlár;Tiszavasvári;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;441;
2823;Dabrony;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;497;
2850;Balatonszőlős;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;329;
0485;Somogyudvarhely;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;474;
0487;Litke;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;409;
0488;Ágfalva;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;329;
0868;Süttő;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;397;
0825;Klárafalva;Szegedi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;435;
0827;Cák;Kőszegi;Vas;Nyugat-Dunántúl;Dunántúl;466;
1013;Palotabozsok;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;471;
1203;Kelemér;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;395;
1951;Alsónemesapáti;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;414;
2142;Szomor;Tatabányai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;381;
2147;Felsőrajk;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;435;
2149;Tiszasas;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;539;
2466;Pötréte;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;618;
2467;Kóspallag;Szobi;Pest;Pest;Közép-Magyarország;419;
2658;Rajka;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;435;
2557;Cserépváralja;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;637;
2603;Kékkút;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;815;
3264;Kerkateskánd;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;561;
0533;Csobád;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;384;
0537;Csanádpalota;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;607;
2847;Kisléta;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;323;
0975;Kisszekeres;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;438;
1170;Vöröstó;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;444;
0626;Hosszúpályi;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;382;
1016;Püspökladány;Püspökladányi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;438;
1205;Budakeszi;Budakeszi;Pest;Pest;Közép-Magyarország;380;
1211;Kajárpéc;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;455;
1588;Drávatamási;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;286;
1591;Gyúró;Martonvásári;Fejér;Közép-Dunántúl;Dunántúl;383;
2792;Ópályi;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;296;
2822;Túrkeve;Mezőtúri;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;489;
2846;Nagypáli;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;358;
3147;Nyírjákó;Baktalórántházai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;423;
0565;Nemesgörzsöny;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;474;
0569;Váckisújfalu;Váci;Pest;Pest;Közép-Magyarország;391;
1147;Lendvajakabfa;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;1875;
1692;Pusztaapáti;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;1222;
1886;Lúzsok;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;343;
2073;Sajóvámos;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;389;
0763;Kömlőd;Oroszlányi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;365;
1342;Kemenesmihályfa;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;466;
1728;Magyarszecsőd;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;464;
2296;Kacorlak;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;549;
0543;Magyarhertelend;Komlói;Baranya;Dél-Dunántúl;Dunántúl;454;
0585;Kunadacs;Kunszentmiklósi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;449;
1122;Hangács;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;439;
3212;Bérbaltavár;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;627;
3239;Drávaiványi;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;587;
3280;Nagykorpád;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;435;
3328;Zalaszántó;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;567;
0967;Nemesrempehollós;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;543;
1163;Vasszentmihály;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;480;
1166;Legyesbénye;Szerencsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;451;
1732;Taliándörögd;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;390;
2119;Radostyán;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;412;
3060;Kaskantyú;Kiskőrösi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;532;
3064;Csenger;Csengeri;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;404;
3169;Csetény;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;393;
3305;Zics;Tabi;Somogy;Dél-Dunántúl;Dunántúl;557;
3171;Sósvertike;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;428;
0398;Nagybudmér;Bólyi;Baranya;Dél-Dunántúl;Dunántúl;542;
0400;Zalacsány;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;416;
0587;Szajol;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;420;
0596;Magyarcsanád;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;524;
0541;Magyarmecske;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;392;
0544;Komárom;Komáromi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;445;
0561;Hetefejércse;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;411;
0287;Sáta;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;489;
1375;Szanda;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;707;
1567;Pósfa;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;422;
0993;Kenyeri;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;541;
0236;Nagybajcs;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;391;
2906;Nagyberény;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;474;
2911;Solt;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;483;
2918;Nagybarca;Kazincbarcikai;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;366;
3104;Tépe;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;397;
1685;Pórszombat;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;571;
1687;Hugyag;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;371;
2263;Máriahalom;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;459;
2264;Felgyő;Csongrádi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;525;
2268;Letkés;Szobi;Pest;Pest;Közép-Magyarország;402;
2456;Tamási;Tamási;Tolna;Dél-Dunántúl;Dunántúl;486;
0476;Borszörcsök;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;445;
0668;Aka;Kisbéri;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;441;
0855;Tiszakanyár;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;370;
1054;Kémes;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;422;
1470;Kissikátor;Ózdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;468;
2051;Sárazsadány;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;770;
2055;Királyegyháza;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;365;
2811;Öcs;Ajkai;Veszprém;Közép-Dunántúl;Dunántúl;624;
3118;Kisvejke;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;418;
2455;Abasár;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;469;
2818;Perbál;Budakeszi;Pest;Pest;Közép-Magyarország;350;
3016;Körösújfalu;Szeghalmi;Békés;Dél-Alföld;Alföld és Észak;714;
2017;Tiszabezdéd;Záhonyi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;391;
0447;Kányavár;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;707;
0699;Kővágótöttös;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;416;
0739;Gerendás;Békéscsabai;Békés;Dél-Alföld;Alföld és Észak;589;
0942;Tiszaadony;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;395;
0953;Dunaszentgyörgy;Paksi;Tolna;Dél-Dunántúl;Dunántúl;426;
3290;Kehidakustány;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;493;
3299;Kács;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;780;
3053;Dóc;Szegedi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;486;
3097;Levelek;Baktalórántházai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;334;
3103;Mezőpeterd;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;445;
3124;Visonta;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;424;
3142;Bana;Komáromi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;356;
3144;Fertőszéplak;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;379;
3177;Olaszliszka;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;421;
3178;Győrújfalu;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;384;
3180;Sárkeresztes;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;387;
0970;Gömörszőlős;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;582;
0972;Győrvár;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;480;
1550;Bősárkány;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;373;
1731;Százhalombatta;Érdi;Pest;Pest;Közép-Magyarország;440;
1739;Geszt;Sarkadi;Békés;Dél-Alföld;Alföld és Észak;496;
1762;Úrhida;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;348;
1877;Bernecebaráti;Szobi;Pest;Pest;Közép-Magyarország;550;
1921;Nábrád;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;411;
1789;Kölked;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;394;
1798;Andornaktálya;Egri;Heves;Észak-Magyarország;Alföld és Észak;408;
2606;Csipkerek;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;657;
2751;Besenyőtelek;Füzesabonyi;Heves;Észak-Magyarország;Alföld és Észak;425;
3380;Bodrogkisfalud;Tokaji;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;490;
2873;Gagyapáti;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;483;
2994;Ipacsfa;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;432;
0719;Patak;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;429;
0906;Rápolt;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;675;
1296;Püski;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;387;
1491;Mályinka;Kazincbarcikai;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;611;
1679;Borsodszirák;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;344;
2684;Zselickisfalud;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;463;
2686;Gyarmat;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;428;
2856;Sarkad;Sarkadi;Békés;Dél-Alföld;Alföld és Észak;462;
3047;Babócsa;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;484;
2255;Onga;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;327;
1744;Kelevíz;Marcali;Somogy;Dél-Dunántúl;Dunántúl;388;
1351;Jászszentandrás;Jászapáti;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;595;
1374;Kőkút;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;253;
1377;Sáska;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;454;
1386;Pusztadobos;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;337;
0738;Solymár;Pilisvörösvári;Pest;Pest;Közép-Magyarország;365;
0934;Kiskőrös;Kiskőrösi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;497;
1123;Kőtelek;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;508;
0978;Sárfimizdó;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;944;
1060;Csurgónagymarton;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;506;
1268;Telekgerendás;Békéscsabai;Békés;Dél-Alföld;Alföld és Észak;508;
1977;Osztopán;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;436;
3291;Bér;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;523;
1483;Zagyvarékas;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;426;
1489;Tomor;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;541;
1541;Pusztaradvány;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;307;
0762;Alsótold;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;472;
0959;Tura;Aszódi;Pest;Pest;Közép-Magyarország;386;
2199;Izsák;Kiskőrösi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;511;
2173;Kéty;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;382;
0218;Csopak;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;493;
0254;Sumony;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;414;
0296;Bükkszék;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;614;
2523;Filkeháza;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;600;
2527;Tolna;Tolnai;Tolna;Dél-Dunántúl;Dunántúl;423;
2534;Sárkeresztúr;Sárbogárdi;Fejér;Közép-Dunántúl;Dunántúl;317;
2727;Csömend;Marcali;Somogy;Dél-Dunántúl;Dunántúl;454;
0460;Hejőkeresztúr;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;394;
0649;Bonyhád;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;451;
0845;Pilisszentlászló;Szentendrei;Pest;Pest;Közép-Magyarország;380;
0852;Sirok;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;560;
